Order ID,Order Date,Customer ID,Customer Name,Customer Segment,Product ID,Product,Category,Region,City,Quantity,Unit Price,Gross Sales,Discount,Discount Amount,Sales,Unit Cost,Cost,Profit,Payment Method,Order Status,Source Channel
ORD-110768,28/03/2024,CUST-01527,Ananya Verma,Consumer,SKU-018,Sunscreen SPF 50,Beauty,South,Hyderabad,3,20.26,60.78,0.0%,0.00,60.78,10.00,30.74,30.04,Net Banking,Processing,Marketplace
ORD-110769,30/12/2023,CUST-01543,Priya Singh,Consumer,SKU-020,Body Lotion,Beauty,East,Bhubaneswar,1,15.72,15.72,0.0%,0.00,15.72,7.00,6.91,0.00,Upi,Cancelled,Mobile App
ORD-110770,13/02/2025,CUST-01551,Neha Patel,Consumer,SKU-016,Face Cleanser,Beauty,West,Pune,1,18.29,18.29,0.0%,0.00,18.29,8.00,8.09,10.20,Debit Card,Shipped,Mobile App
ORD-110771,30/04/2025,CUST-00707,Vivaan Verma,Consumer,SKU-021,Notebook Set,Office Supplies,North,Delhi,2,14.68,29.36,0.0%,0.00,29.36,5.00,10.04,19.32,Cash On Delivery,Delivered,Mobile App
ORD-110772,21/02/2025,CUST-01436,Arjun Das,Consumer,SKU-023,Ergonomic Chair,Office Supplies,North,Delhi,5,164.59,822.95,5.0%,41.15,781.80,105.00,534.29,247.51,Debit Card,Returned,Marketplace
ORD-110773,25/07/2023,CUST-00225,Rohan Sharma,Corporate,SKU-009,Coffee Grinder,Home & Kitchen,South,Hyderabad,3,69.44,208.32,0.0%,0.00,208.32,41.00,121.77,86.55,Debit Card,Delivered,Website
ORD-110774,31/07/2024,CUST-01569,Neha Khan,Corporate,SKU-009,Coffee Grinder,Home & Kitchen,North,Chandigarh,1,72.26,72.26,0.0%,0.00,72.26,41.00,42.53,29.73,Credit Card,Delivered,Website
ORD-110775,05/04/2023,CUST-00902,Aarav Reddy,Home Office,SKU-014,Canvas Backpack,Fashion,East,Kolkata,4,51.55,206.20,0.0%,0.00,206.20,27.00,105.00,101.20,Upi,Delivered,Website
ORD-110776,11/12/2023,CUST-00739,Aadhya Jain,Corporate,SKU-014,Canvas Backpack,Fashion,West,Mumbai,2,50.64,101.28,20.0%,20.26,81.02,27.00,52.65,28.37,Credit Card,Delivered,Mobile App
ORD-110777,27/07/2024,CUST-00190,Ananya Rao,Consumer,SKU-009,Coffee Grinder,Home & Kitchen,South,Chennai,2,68.11,136.22,20.0%,27.24,108.98,41.00,84.07,24.91,Wallet,Shipped,Website
ORD-110778,16/11/2023,CUST-02575,Arjun Nair,Consumer,SKU-007,Desk Lamp,Home & Kitchen,West,Pune,2,43.37,86.74,5.0%,4.34,82.40,23.00,47.41,34.99,Debit Card,Delivered,Website
ORD-110779,28/01/2023,CUST-00043,Priya Das,Consumer,SKU-003,USB-C Hub,Electronics,South,Chennai,4,39.05,156.20,5.0%,7.81,148.39,21.00,82.18,0.00,Cash On Delivery,Cancelled,Website
ORD-110780,06/10/2024,CUST-02091,Diya Sharma,Consumer,SKU-018,Sunscreen SPF 50,Beauty,North,Chandigarh,1,21.72,21.72,10.0%,2.17,19.55,10.00,9.85,0.00,Credit Card,Cancelled,Mobile App
ORD-110781,16/05/2023,CUST-02135,Kavya Iyer,Corporate,SKU-007,Desk Lamp,Home & Kitchen,South,Bengaluru,1,41.85,41.85,0.0%,0.00,41.85,23.00,23.07,18.78,Credit Card,Shipped,Marketplace
ORD-110782,21/07/2024,CUST-00437,Aarav Saxena,Consumer,SKU-004,Mechanical Keyboard,Electronics,South,Hyderabad,1,82.71,82.71,10.0%,8.27,74.44,51.00,51.74,22.70,Cash On Delivery,Delivered,Marketplace
ORD-110783,15/07/2023,CUST-00005,Arjun Verma,Consumer,SKU-019,Makeup Brush Set,Beauty,South,Hyderabad,1,35.35,35.35,0.0%,0.00,35.35,17.00,16.52,18.83,Cash On Delivery,Delivered,Marketplace
ORD-110784,26/03/2025,CUST-02278,Ananya Das,Consumer,SKU-001,Wireless Mouse,Electronics,West,Ahmedabad,2,21.17,42.34,10.0%,4.23,38.11,12.00,24.06,14.05,Upi,Shipped,Mobile App
ORD-110785,03/08/2023,CUST-01114,Rohan Khan,Consumer,SKU-010,Bed Sheet Set,Home & Kitchen,West,Mumbai,1,56.12,56.12,10.0%,5.61,50.51,31.00,31.79,18.72,Credit Card,Delivered,Mobile App
ORD-110786,23/08/2023,CUST-01104,Ishaan Iyer,Home Office,SKU-011,Cotton T-Shirt,Fashion,South,Chennai,5,19.00,95.00,5.0%,4.75,90.25,7.00,35.23,55.02,Debit Card,Delivered,Marketplace
ORD-110787,10/09/2024,CUST-00789,Saanvi Iyer,Home Office,SKU-018,Sunscreen SPF 50,Beauty,West,Pune,3,21.28,63.84,0.0%,0.00,63.84,10.00,30.94,32.90,Wallet,Delivered,Mobile App
ORD-110788,29/06/2023,CUST-02224,Rohan Nair,Consumer,SKU-022,Gel Pen Pack,Office Supplies,West,Pune,4,10.62,42.48,20.0%,8.50,33.98,4.00,16.11,0.00,Credit Card,Cancelled,Website
ORD-110789,08/11/2023,CUST-01791,Aadhya Nair,Consumer,SKU-020,Body Lotion,Beauty,West,Mumbai,4,16.23,64.92,10.0%,6.49,58.43,7.00,27.30,31.13,Wallet,Delivered,Mobile App
ORD-110790,15/05/2024,CUST-01923,Rohan Das,Consumer,SKU-006,Insulated Bottle,Home & Kitchen,North,Chandigarh,4,23.71,94.84,0.0%,0.00,94.84,11.00,45.11,49.73,Wallet,Delivered,Mobile App
ORD-110791,05/03/2025,CUST-02439,Rohan Reddy,Consumer,SKU-024,Printer Paper Box,Office Supplies,West,Pune,2,30.29,60.58,0.0%,0.00,60.58,15.00,29.74,30.84,Upi,Delivered,Website
ORD-110792,22/07/2024,CUST-01176,Arjun Mehta,Consumer,SKU-007,Desk Lamp,Home & Kitchen,West,Pune,3,43.48,130.44,0.0%,0.00,130.44,23.00,70.47,0.00,Debit Card,Cancelled,Marketplace
ORD-110793,01/02/2025,CUST-02585,Rohan Gupta,Consumer,SKU-024,Printer Paper Box,Office Supplies,West,Pune,5,28.85,144.25,20.0%,28.85,115.40,15.00,72.01,43.39,Net Banking,Returned,Mobile App
ORD-110794,01/09/2025,CUST-00712,Unknown,Consumer,SKU-022,Gel Pen Pack,Office Supplies,East,Bhubaneswar,2,10.41,20.82,0.0%,0.00,20.82,4.00,7.99,12.83,Cash On Delivery,Returned,Mobile App
ORD-110795,27/08/2025,CUST-01681,Vivaan Sharma,Corporate,SKU-016,Face Cleanser,Beauty,South,Hyderabad,3,18.28,54.84,0.0%,0.00,54.84,8.00,24.23,30.61,Credit Card,Returned,Website
ORD-110796,27/09/2023,CUST-00676,Ananya Jain,Consumer,SKU-025,Stapler,Office Supplies,West,Mumbai,4,13.38,53.52,5.0%,2.68,50.84,6.00,24.79,26.05,Wallet,Delivered,Marketplace
ORD-110797,16/09/2024,CUST-02396,Aditya Verma,Consumer,SKU-001,Wireless Mouse,Electronics,West,Pune,3,22.98,68.94,0.0%,0.00,68.94,12.00,35.39,33.55,Net Banking,Delivered,Marketplace
ORD-110798,21/08/2025,CUST-01263,Neha Nair,Home Office,SKU-016,Face Cleanser,Beauty,East,Bhubaneswar,4,17.23,68.92,5.0%,3.45,65.47,8.00,31.60,33.87,Cash On Delivery,Shipped,Mobile App
ORD-110799,31/05/2025,CUST-00027,Arjun Iyer,Consumer,SKU-001,Wireless Mouse,Electronics,South,Bengaluru,1,20.79,20.79,0.0%,0.00,20.79,12.00,12.16,8.63,Upi,Shipped,Mobile App
ORD-110800,15/12/2023,CUST-01297,Aarav Saxena,Consumer,SKU-020,Body Lotion,Beauty,North,Jaipur,1,15.72,15.72,0.0%,0.00,15.72,7.00,6.96,8.76,Wallet,Delivered,Website
ORD-110801,11/07/2025,CUST-01060,Kavya Gupta,Consumer,SKU-015,Wrist Watch,Fashion,West,Pune,5,99.56,497.80,10.0%,49.78,448.02,54.00,277.18,170.84,Credit Card,Delivered,Marketplace
ORD-110802,10/03/2024,CUST-00912,Meera Sharma,Consumer,SKU-023,Ergonomic Chair,Office Supplies,South,Chennai,1,168.39,168.39,20.0%,33.68,134.71,105.00,102.37,32.34,Net Banking,Processing,Website
ORD-110803,10/11/2023,CUST-01419,Vivaan Gupta,Consumer,SKU-007,Desk Lamp,Home & Kitchen,South,Bengaluru,2,44.29,88.58,0.0%,0.00,88.58,23.00,45.17,43.41,Credit Card,Shipped,Marketplace
ORD-110804,27/10/2024,CUST-01785,Saanvi Patel,Corporate,SKU-002,Bluetooth Speaker,Electronics,South,Chennai,5,46.27,231.35,20.0%,46.27,185.08,28.00,144.23,0.00,Wallet,Cancelled,Marketplace
ORD-110805,31/03/2024,CUST-00880,Priya Saxena,Consumer,SKU-023,Ergonomic Chair,Office Supplies,West,Ahmedabad,4,181.73,726.92,0.0%,0.00,726.92,105.00,434.07,292.85,,Delivered,Mobile App
ORD-110806,18/11/2024,CUST-01254,Ananya Khan,Corporate,SKU-007,Desk Lamp,Home & Kitchen,South,Bengaluru,3,44.05,132.15,0.0%,0.00,132.15,23.00,71.73,0.00,Debit Card,Cancelled,Mobile App
ORD-110807,17/04/2024,CUST-01211,Ishaan Saxena,Consumer,SKU-002,Bluetooth Speaker,Electronics,Central,Bhopal,1,46.17,46.17,10.0%,4.62,41.55,28.00,27.19,0.00,Net Banking,Cancelled,Marketplace
ORD-110808,22/11/2024,CUST-00373,Diya Das,Consumer,SKU-015,Wrist Watch,Fashion,East,Bhubaneswar,2,94.71,189.42,0.0%,0.00,189.42,54.00,112.13,77.29,Cash On Delivery,Shipped,Website
ORD-110809,05/11/2024,CUST-02381,Arjun Singh,Consumer,SKU-021,Notebook Set,Office Supplies,South,Hyderabad,2,13.16,26.32,10.0%,2.63,23.69,5.00,9.69,14.00,Upi,Shipped,Mobile App
ORD-110810,11/04/2023,CUST-02576,Diya Singh,Consumer,SKU-017,Hair Dryer,Beauty,North,Jaipur,2,62.59,125.18,0.0%,0.00,125.18,35.00,68.33,56.85,Wallet,Delivered,Marketplace
ORD-110811,04/01/2023,CUST-00273,Priya Patel,Consumer,SKU-009,Coffee Grinder,Home & Kitchen,South,Hyderabad,7,67.34,471.38,20.0%,94.28,377.10,41.00,298.34,78.76,Debit Card,Delivered,Mobile App
ORD-110812,13/05/2025,CUST-00475,Rohan Verma,Consumer,SKU-018,Sunscreen SPF 50,Beauty,Central,Bhopal,3,20.70,62.10,0.0%,0.00,62.10,10.00,30.97,31.13,Debit Card,Delivered,Website
ORD-110813,24/04/2024,CUST-02224,Rohan Nair,Consumer,SKU-006,Insulated Bottle,Home & Kitchen,South,Bengaluru,3,23.80,71.40,5.0%,3.57,67.83,11.00,32.90,34.93,Upi,Delivered,Marketplace
ORD-110814,08/03/2025,CUST-02435,Neha Khan,Consumer,SKU-008,Storage Basket,Home & Kitchen,North,Chandigarh,2,30.33,60.66,5.0%,3.03,57.63,16.00,31.26,26.37,Net Banking,Delivered,Marketplace
ORD-110815,14/04/2025,CUST-00202,Diya Nair,Corporate,SKU-002,Bluetooth Speaker,Electronics,West,Ahmedabad,3,50.07,150.21,5.0%,7.51,142.70,28.00,86.23,56.47,Cash On Delivery,Delivered,Marketplace
ORD-110816,05/01/2024,CUST-01422,Aadhya Verma,Consumer,SKU-018,Sunscreen SPF 50,Beauty,North,Chandigarh,2,21.75,43.50,0.0%,0.00,43.50,10.00,20.49,23.01,Net Banking,Processing,Mobile App
ORD-110817,15/10/2024,CUST-00009,Saanvi Mishra,Consumer,SKU-020,Body Lotion,Beauty,South,Chennai,3,15.74,47.22,20.0%,9.44,37.78,7.00,20.71,17.07,Cash On Delivery,Delivered,Mobile App
ORD-110818,19/10/2024,CUST-02457,Diya Das,Home Office,SKU-006,Insulated Bottle,Home & Kitchen,South,Bengaluru,1,23.55,23.55,0.0%,0.00,23.55,11.00,11.35,12.20,Upi,Delivered,Marketplace
ORD-110819,01/07/2025,CUST-00430,Riya Gupta,Consumer,SKU-005,Webcam,Electronics,North,Chandigarh,4,65.07,260.28,0.0%,0.00,260.28,37.00,142.92,117.36,Wallet,Returned,Mobile App
ORD-110820,30/01/2024,CUST-01498,Ishaan Mishra,Home Office,SKU-013,Running Shoes,Fashion,East,Kolkata,1,75.78,75.78,10.0%,7.58,68.20,42.00,43.11,25.09,Credit Card,Delivered,Website
ORD-110821,30/10/2024,CUST-00134,Rohan Patel,Consumer,SKU-007,Desk Lamp,Home & Kitchen,North,Delhi,3,43.34,130.02,0.0%,0.00,130.02,23.00,67.17,62.85,Upi,Delivered,Website
ORD-110822,19/12/2024,CUST-02045,Aarav Reddy,Consumer,SKU-003,USB-C Hub,Electronics,South,Bengaluru,3,36.71,110.13,5.0%,5.51,104.62,21.00,64.36,40.26,Credit Card,Shipped,Marketplace
ORD-110823,25/05/2023,CUST-02471,Saanvi Verma,Consumer,SKU-014,Canvas Backpack,Fashion,North,Delhi,3,51.27,153.81,0.0%,0.00,153.81,27.00,79.54,74.27,Net Banking,Processing,Mobile App
ORD-110824,12/01/2025,CUST-00931,Arjun Khan,Consumer,SKU-016,Face Cleanser,Beauty,East,Kolkata,3,17.47,52.41,0.0%,0.00,52.41,8.00,23.38,29.03,Cash On Delivery,Delivered,Marketplace
ORD-110825,23/07/2025,CUST-01518,Saanvi Mishra,Consumer,SKU-018,Sunscreen SPF 50,Beauty,South,Hyderabad,2,20.21,40.42,5.0%,2.02,38.40,10.00,20.50,0.00,Net Banking,Cancelled,Marketplace
ORD-110826,14/08/2025,CUST-00174,Aarav Patel,Consumer,SKU-009,Coffee Grinder,Home & Kitchen,North,Delhi,4,68.12,272.48,0.0%,0.00,272.48,41.00,169.23,103.25,Net Banking,Delivered,Website
ORD-110827,10/10/2023,CUST-00701,Aditya Sharma,Home Office,SKU-009,Coffee Grinder,Home & Kitchen,North,Delhi,5,65.58,327.90,10.0%,32.79,295.11,41.00,207.16,87.95,Net Banking,Returned,Marketplace
ORD-110828,20/09/2024,CUST-00662,Ishaan Sharma,Home Office,SKU-025,Stapler,Office Supplies,East,Bhubaneswar,1,12.51,12.51,0.0%,0.00,12.51,6.00,5.77,6.74,Upi,Delivered,Website
ORD-110829,17/11/2024,CUST-01265,Aditya Khan,Corporate,SKU-014,Canvas Backpack,Fashion,North,Chandigarh,4,52.24,208.96,0.0%,0.00,208.96,27.00,106.79,102.17,Credit Card,Delivered,Website
ORD-110830,27/05/2023,CUST-00352,Saanvi Reddy,Home Office,SKU-018,Sunscreen SPF 50,Beauty,East,Kolkata,4,20.08,80.32,10.0%,8.03,72.29,10.00,39.15,0.00,Credit Card,Cancelled,Website
ORD-110831,28/01/2025,CUST-01959,Ishaan Saxena,Corporate,SKU-015,Wrist Watch,Fashion,West,Ahmedabad,1,96.60,96.60,10.0%,9.66,86.94,54.00,54.67,32.27,Debit Card,Delivered,Marketplace
ORD-110832,19/09/2023,CUST-02057,Meera Patel,Corporate,SKU-014,Canvas Backpack,Fashion,North,Jaipur,1,53.99,53.99,0.0%,0.00,53.99,27.00,26.41,27.58,Net Banking,Delivered,Website
ORD-110833,29/10/2023,CUST-01722,Ishaan Mishra,Consumer,SKU-016,Face Cleanser,Beauty,South,Bengaluru,4,17.65,70.60,20.0%,14.12,56.48,8.00,32.71,23.77,Debit Card,Delivered,Mobile App
ORD-110834,01/06/2023,CUST-02590,Vivaan Kapoor,Home Office,SKU-023,Ergonomic Chair,Office Supplies,East,Bhubaneswar,1,181.29,181.29,10.0%,18.13,163.16,105.00,103.96,59.20,Credit Card,Delivered,Mobile App
ORD-110835,09/07/2025,CUST-02029,Aarav Singh,Consumer,SKU-002,Bluetooth Speaker,Electronics,North,Chandigarh,2,49.38,98.76,10.0%,9.88,88.88,28.00,54.95,33.93,Debit Card,Processing,Mobile App
ORD-110836,07/03/2024,CUST-01240,Kavya Mehta,Consumer,SKU-005,Webcam,Electronics,West,Pune,2,66.23,132.46,10.0%,13.25,119.21,37.00,75.52,43.69,Wallet,Delivered,Mobile App
ORD-110837,19/05/2023,CUST-02373,Kabir Reddy,Consumer,SKU-004,Mechanical Keyboard,Electronics,North,Jaipur,3,84.17,252.51,20.0%,50.50,202.01,51.00,147.95,54.06,Net Banking,Delivered,Marketplace
ORD-110838,01/05/2023,CUST-00624,Riya Iyer,Home Office,SKU-010,Bed Sheet Set,Home & Kitchen,West,Pune,5,55.23,276.15,10.0%,27.62,248.53,31.00,155.53,93.00,Wallet,Delivered,Website
ORD-110839,07/09/2023,CUST-01935,Arjun Das,Consumer,SKU-003,USB-C Hub,Electronics,North,Delhi,3,40.72,122.16,0.0%,0.00,122.16,21.00,64.94,57.22,Wallet,Delivered,Mobile App
ORD-110840,15/04/2024,CUST-01757,Diya Gupta,Consumer,SKU-022,Gel Pen Pack,Office Supplies,East,Bhubaneswar,4,10.62,42.48,0.0%,0.00,42.48,4.00,15.54,26.94,Debit Card,Processing,Website
ORD-110841,04/08/2024,CUST-00238,Aadhya Saxena,Home Office,SKU-017,Hair Dryer,Beauty,North,Jaipur,3,63.20,189.60,10.0%,18.96,170.64,35.00,104.12,66.52,Upi,Delivered,Website
ORD-110842,16/07/2023,CUST-00651,Kabir Mishra,Consumer,SKU-012,Slim Fit Jeans,Fashion,South,Hyderabad,1,43.57,43.57,20.0%,8.71,34.86,22.00,21.35,13.51,Upi,Shipped,Mobile App
ORD-110843,23/01/2025,CUST-01019,Meera Rao,Consumer,SKU-017,Hair Dryer,Beauty,North,Delhi,1,59.29,59.29,0.0%,0.00,59.29,35.00,34.74,24.55,Debit Card,Delivered,Mobile App
ORD-110844,23/01/2024,CUST-01614,Unknown,Corporate,SKU-011,Cotton T-Shirt,Fashion,West,Unknown,2,19.24,38.48,0.0%,0.00,38.48,7.00,14.52,23.96,Upi,Processing,Mobile App
ORD-110845,30/07/2023,CUST-02449,Vivaan Sharma,Home Office,SKU-001,Wireless Mouse,Electronics,South,Bengaluru,4,23.29,93.16,0.0%,0.00,93.16,12.00,47.15,46.01,Cash On Delivery,Delivered,Website
ORD-110846,25/12/2024,CUST-02001,Vivaan Patel,Home Office,SKU-002,Bluetooth Speaker,Electronics,North,Delhi,3,46.63,139.89,0.0%,0.00,139.89,28.00,87.35,52.54,Upi,Delivered,Website
ORD-110847,09/08/2024,CUST-01847,Aarav Singh,Consumer,SKU-005,Webcam,Electronics,South,Chennai,4,62.56,250.24,0.0%,0.00,250.24,37.00,145.98,104.26,Cash On Delivery,Processing,Marketplace
ORD-110848,20/07/2024,CUST-00905,Diya Patel,Consumer,SKU-023,Ergonomic Chair,Office Supplies,North,Jaipur,2,184.97,369.94,0.0%,0.00,369.94,105.00,217.26,152.68,Net Banking,Delivered,Marketplace
ORD-110849,30/06/2024,CUST-00222,Aarav Verma,Consumer,SKU-009,Coffee Grinder,Home & Kitchen,West,Pune,3,71.78,215.34,0.0%,0.00,215.34,41.00,127.29,88.05,Credit Card,Delivered,Website
ORD-110850,13/11/2024,CUST-00270,Vivaan Patel,Consumer,SKU-003,USB-C Hub,Electronics,North,Chandigarh,5,40.45,202.25,20.0%,40.45,161.80,21.00,103.41,58.39,Cash On Delivery,Returned,Mobile App
ORD-110851,14/10/2023,CUST-01681,Vivaan Sharma,Corporate,SKU-013,Running Shoes,Fashion,South,Hyderabad,1,79.49,79.49,10.0%,7.95,71.54,42.00,41.54,30.00,Wallet,Processing,Website
ORD-110852,22/01/2024,CUST-01314,Neha Jain,Consumer,SKU-024,Printer Paper Box,Office Supplies,Central,Bhopal,1,29.10,29.10,10.0%,2.91,26.19,15.00,14.90,11.29,Wallet,Returned,Website
ORD-110853,26/03/2025,CUST-01538,Ishaan Jain,Consumer,SKU-023,Ergonomic Chair,Office Supplies,West,Pune,5,175.87,879.35,0.0%,0.00,879.35,105.00,523.55,355.80,Upi,Delivered,Marketplace
ORD-110854,17/04/2024,CUST-02283,Vivaan Saxena,Consumer,SKU-009,Coffee Grinder,Home & Kitchen,West,Mumbai,3,67.56,202.68,0.0%,0.00,202.68,41.00,125.12,77.56,Cash On Delivery,Delivered,Mobile App
ORD-110855,07/11/2024,CUST-01711,Rohan Mishra,Home Office,SKU-004,Mechanical Keyboard,Electronics,South,Bengaluru,3,83.84,251.52,0.0%,0.00,251.52,51.00,149.24,102.28,Cash On Delivery,Delivered,Mobile App
ORD-110856,19/05/2024,CUST-00154,Kavya Sharma,Corporate,SKU-014,Canvas Backpack,Fashion,North,Jaipur,5,50.21,251.05,0.0%,0.00,251.05,27.00,130.99,120.06,Cash On Delivery,Delivered,Website
ORD-110857,20/02/2023,CUST-00471,Arjun Kapoor,Consumer,SKU-024,Printer Paper Box,Office Supplies,East,Kolkata,1,28.64,28.64,5.0%,1.43,27.21,15.00,15.56,0.00,Credit Card,Cancelled,Website
ORD-110858,18/01/2024,CUST-01553,Meera Jain,Consumer,SKU-002,Bluetooth Speaker,Electronics,East,Kolkata,2,48.94,97.88,10.0%,9.79,88.09,28.00,54.15,33.94,Credit Card,Delivered,Mobile App
ORD-110859,08/04/2023,CUST-02113,Neha Gupta,Consumer,SKU-025,Stapler,Office Supplies,Central,Bhopal,3,13.32,39.96,10.0%,4.00,35.96,6.00,17.83,0.00,Cash On Delivery,Cancelled,Marketplace
ORD-110860,21/01/2024,CUST-02231,Saanvi Saxena,Consumer,SKU-021,Notebook Set,Office Supplies,South,Chennai,1,13.56,13.56,5.0%,0.68,12.88,5.00,4.97,7.91,Credit Card,Delivered,Website
ORD-110861,19/09/2024,CUST-00854,Riya Khan,Consumer,SKU-004,Mechanical Keyboard,Electronics,North,Delhi,3,83.68,251.04,0.0%,0.00,251.04,51.00,156.64,94.40,Net Banking,Delivered,Marketplace
ORD-110862,16/05/2023,CUST-02490,Priya Verma,Consumer,SKU-005,Webcam,Electronics,North,Delhi,5,62.02,310.10,0.0%,0.00,310.10,37.00,187.02,123.08,Credit Card,Processing,Mobile App
ORD-110863,11/10/2023,CUST-02309,Kabir Iyer,Home Office,SKU-023,Ergonomic Chair,Office Supplies,West,Mumbai,5,170.62,853.10,0.0%,0.00,853.10,105.00,507.15,345.95,Wallet,Processing,Website
ORD-110864,19/01/2025,CUST-00398,Vivaan Kapoor,Corporate,SKU-008,Storage Basket,Home & Kitchen,North,Chandigarh,3,31.41,94.23,5.0%,4.71,89.52,16.00,46.25,43.27,Wallet,Delivered,Marketplace
ORD-110865,17/08/2024,CUST-02472,Riya Das,Consumer,SKU-025,Stapler,Office Supplies,North,Chandigarh,4,13.02,52.08,0.0%,0.00,52.08,6.00,23.80,28.28,Credit Card,Delivered,Website
ORD-110866,05/05/2025,CUST-00579,Priya Nair,Consumer,SKU-020,Body Lotion,Beauty,North,Chandigarh,4,15.67,62.68,0.0%,0.00,62.68,7.00,27.26,35.42,Upi,Delivered,Marketplace
ORD-110867,05/02/2024,CUST-00096,Aditya Das,Consumer,SKU-016,Face Cleanser,Beauty,Central,Bhopal,4,18.73,74.92,10.0%,7.49,67.43,8.00,31.84,35.59,Debit Card,Delivered,Mobile App
ORD-110868,14/12/2024,CUST-00894,Riya Jain,Consumer,SKU-013,Running Shoes,Fashion,West,Mumbai,5,79.87,399.35,20.0%,79.87,319.48,42.00,216.66,102.82,Cash On Delivery,Delivered,Website
ORD-110869,14/05/2025,CUST-01593,Ishaan Rao,Home Office,SKU-012,Slim Fit Jeans,Fashion,West,Mumbai,3,47.82,143.46,5.0%,7.17,136.29,22.00,65.73,70.56,Upi,Delivered,Mobile App
ORD-110870,06/11/2024,CUST-00195,Meera Das,Consumer,SKU-021,Notebook Set,Office Supplies,North,Chandigarh,1,13.20,13.20,20.0%,2.64,10.56,5.00,4.92,5.64,Debit Card,Delivered,Mobile App
ORD-110871,08/03/2023,CUST-00423,Rohan Nair,Home Office,SKU-018,Sunscreen SPF 50,Beauty,North,Jaipur,4,19.83,79.32,10.0%,7.93,71.39,10.00,40.37,31.02,Credit Card,Returned,Website
ORD-110872,25/03/2024,CUST-01536,Riya Patel,Consumer,SKU-005,Webcam,Electronics,North,Delhi,6,67.48,404.88,0.0%,0.00,404.88,37.00,221.23,183.65,Debit Card,Delivered,Website
ORD-110873,03/12/2024,CUST-01038,Saanvi Patel,Consumer,SKU-018,Sunscreen SPF 50,Beauty,South,Chennai,1,22.00,22.00,0.0%,0.00,22.00,10.00,9.65,12.35,Upi,Returned,Website
ORD-110874,19/01/2023,CUST-01153,Saanvi Nair,Consumer,SKU-008,Storage Basket,Home & Kitchen,West,Mumbai,5,29.30,146.50,20.0%,29.30,117.20,16.00,80.28,36.92,Wallet,Shipped,Mobile App
ORD-110875,30/01/2023,CUST-01089,Kabir Kapoor,Corporate,SKU-018,Sunscreen SPF 50,Beauty,West,Mumbai,5,21.99,109.95,10.0%,11.00,98.95,10.00,50.01,48.94,Credit Card,Delivered,Mobile App
ORD-110876,22/07/2025,CUST-02506,Aditya Gupta,Home Office,SKU-024,Printer Paper Box,Office Supplies,West,Ahmedabad,3,28.94,86.82,0.0%,0.00,86.82,15.00,46.67,0.00,Wallet,Cancelled,Marketplace
ORD-110877,26/09/2024,CUST-01083,Riya Patel,Corporate,SKU-017,Hair Dryer,Beauty,West,Mumbai,1,63.73,63.73,5.0%,3.19,60.54,35.00,35.32,0.00,Cash On Delivery,Cancelled,Website
ORD-110878,12/11/2024,CUST-01968,Saanvi Singh,Consumer,SKU-010,Bed Sheet Set,Home & Kitchen,North,Delhi,9,59.97,539.73,5.0%,26.99,512.74,31.00,289.68,223.06,,Delivered,Marketplace
ORD-110879,19/03/2024,CUST-00281,Ananya Mishra,Corporate,SKU-009,Coffee Grinder,Home & Kitchen,North,Jaipur,2,71.78,143.56,10.0%,14.36,129.20,41.00,84.19,45.01,Debit Card,Delivered,Website
ORD-110880,12/08/2024,CUST-02572,Riya Reddy,Corporate,SKU-021,Notebook Set,Office Supplies,North,Chandigarh,1,14.82,14.82,5.0%,0.74,14.08,5.00,4.81,9.27,Upi,Returned,Marketplace
ORD-110881,07/01/2024,CUST-01339,Rohan Rao,Consumer,SKU-003,USB-C Hub,Electronics,North,Chandigarh,4,39.39,157.56,0.0%,0.00,157.56,21.00,80.83,76.73,Debit Card,Delivered,Marketplace
ORD-110882,25/03/2024,CUST-02082,Vivaan Reddy,Home Office,SKU-011,Cotton T-Shirt,Fashion,South,Chennai,4,19.88,79.52,0.0%,0.00,79.52,7.00,27.62,0.00,Upi,Cancelled,Marketplace
ORD-110883,01/08/2023,CUST-00344,Priya Nair,Consumer,SKU-010,Bed Sheet Set,Home & Kitchen,North,Chandigarh,1,60.22,60.22,10.0%,6.02,54.20,31.00,31.58,22.62,Wallet,Processing,Marketplace
ORD-110884,25/06/2025,CUST-00446,Arjun Singh,Consumer,SKU-019,Makeup Brush Set,Beauty,South,Hyderabad,2,33.93,67.86,0.0%,0.00,67.86,17.00,34.42,33.44,Credit Card,Delivered,Marketplace
ORD-110885,05/11/2023,CUST-02051,Rohan Sharma,Corporate,SKU-007,Desk Lamp,Home & Kitchen,West,PUNE,5,40.40,202.00,0.0%,0.00,202.00,23.00,113.59,0.00,Debit Card,Cancelled,Mobile App
ORD-110886,22/04/2025,CUST-01584,Neha Kapoor,Corporate,SKU-022,Gel Pen Pack,Office Supplies,North,Jaipur,2,10.58,21.16,0.0%,0.00,21.16,4.00,8.04,13.12,Cash On Delivery,Returned,Website
ORD-110887,07/02/2025,CUST-00352,Saanvi Reddy,Home Office,SKU-022,Gel Pen Pack,Office Supplies,South,Bengaluru,2,10.80,21.60,5.0%,1.08,20.52,4.00,7.72,0.00,Debit Card,Cancelled,Marketplace
ORD-110888,09/11/2024,CUST-00347,Ananya Gupta,Consumer,SKU-011,Cotton T-Shirt,Fashion,West,Mumbai,1,19.58,19.58,20.0%,3.92,15.66,7.00,6.97,8.69,Cash On Delivery,Delivered,Website
